transaction_id,account_id,transaction_date,channel,merchant,amount,is_fraud
TXN0004036,ACC000678,2025-08-07 01:16:37,POS,Amazon,43305.84,0
TXN0004037,ACC000598,2025-08-06 19:11:37,ATM,Netflix,3490.05,0
TXN0004038,ACC000376,2025-09-05 00:38:37,ATM,Swiggy,3943.76,0
TXN0004039,ACC000494,2025-11-12 06:34:37,ATM,ATM Withdrawal,1904.93,0
TXN0004040,ACC000157,2025-07-24 07:35:37,MOBILE_APP,Flipkart,7577.86,0
TXN0004041,ACC000081,2025-10-05 01:31:37,POS,Netflix,49903.0,0
TXN0004042,ACC000756,2025-11-03 22:18:37,ATM,ATM Withdrawal,38895.35,1
TXN0004043,ACC000665,2025-11-07 05:13:37,MOBILE_APP,ATM Withdrawal,21154.11,0
TXN0004044,ACC000455,2025-07-01 10:32:37,ATM,Flipkart,23781.23,0
TXN0004045,ACC000749,2025-11-10 22:01:37,MOBILE_APP,Flipkart,30475.07,0
TXN0004046,ACC000099,2025-09-22 23:40:37,ATM,ATM Withdrawal,27315.47,0
TXN0004047,ACC000749,2025-09-10 22:59:37,ONLINE,Amazon,40940.9,0
TXN0004048,ACC000155,2025-09-19 00:21:37,ONLINE,Amazon,43463.67,1
TXN0004049,ACC000257,2025-09-12 23:24:37,ATM,Swiggy,26806.69,0
TXN0004050,ACC000632,2025-08-08 17:27:37,ONLINE,Amazon,41561.35,1
TXN0004051,ACC000372,2025-08-07 21:05:37,ATM,ATM Withdrawal,10774.23,0
TXN0004052,ACC000155,2025-08-23 17:58:37,MOBILE_APP,Netflix,6037.46,0
TXN0004053,ACC000129,2025-07-21 09:48:37,MOBILE_APP,Swiggy,29300.12,0
TXN0004054,ACC000424,2025-07-17 02:30:37,MOBILE_APP,Netflix,25912.4,0
TXN0004055,ACC000346,2025-10-16 11:33:37,POS,Flipkart,36188.9,0
TXN0004056,ACC000031,2025-09-07 18:40:37,ONLINE,Netflix,12078.57,0
TXN0004057,ACC000773,2025-11-07 18:08:37,POS,Amazon,21554.71,0
TXN0004058,ACC000127,2025-08-25 18:27:37,ATM,ATM Withdrawal,46500.77,0
TXN0004059,ACC000323,2025-08-03 16:49:37,ONLINE,Swiggy,34518.02,1
TXN0004060,ACC000211,2025-07-18 12:09:37,ONLINE,Netflix,7008.47,0
TXN0004061,ACC000530,2025-08-06 21:24:37,MOBILE_APP,ATM Withdrawal,14302.83,0
TXN0004062,ACC000652,2025-11-04 14:40:37,MOBILE_APP,Amazon,20457.2,0
TXN0004063,ACC000721,2025-09-19 00:41:37,ONLINE,ATM Withdrawal,4027.82,0
TXN0004064,ACC000089,2025-09-06 10:04:37,ONLINE,ATM Withdrawal,45065.1,1
TXN0004065,ACC000494,2025-08-16 09:59:37,MOBILE_APP,Flipkart,45954.48,0
TXN0004066,ACC000477,2025-09-25 07:36:37,POS,Swiggy,47702.89,0
TXN0004067,ACC000434,2025-08-08 07:03:37,ATM,Netflix,17288.94,0
TXN0004068,ACC000158,2025-09-29 15:43:37,ATM,Flipkart,25865.38,0
TXN0004069,ACC000157,2025-08-04 13:13:37,POS,Netflix,5404.14,0
TXN0004070,ACC000221,2025-10-12 03:08:37,ATM,ATM Withdrawal,33911.62,0
TXN0004071,ACC000560,2025-08-14 18:12:37,MOBILE_APP,Flipkart,6145.36,0
TXN0004072,ACC000372,2025-08-10 18:29:37,POS,Swiggy,48847.87,1
TXN0004073,ACC000270,2025-10-08 13:25:37,ATM,Swiggy,8822.11,0
TXN0004074,ACC000501,2025-10-25 07:28:37,ONLINE,Flipkart,36486.74,0
TXN0004075,ACC000428,2025-07-01 01:21:37,ONLINE,ATM Withdrawal,42790.9,1
TXN0004076,ACC000042,2025-07-03 02:55:37,MOBILE_APP,Swiggy,47978.18,0
TXN0004077,ACC000222,2025-11-03 18:38:37,ATM,Flipkart,17231.49,0
TXN0004078,ACC000757,2025-11-08 12:16:37,MOBILE_APP,ATM Withdrawal,20038.05,0
TXN0004079,ACC000289,2025-07-25 04:37:37,MOBILE_APP,ATM Withdrawal,13099.4,0
TXN0004080,ACC000614,2025-07-03 05:25:37,ATM,Netflix,23439.07,0
TXN0004081,ACC000313,2025-09-22 20:22:37,ATM,Flipkart,40246.44,0
TXN0004082,ACC000216,2025-09-17 09:48:37,MOBILE_APP,Amazon,45813.42,0
TXN0004083,ACC000126,2025-08-18 22:52:37,ONLINE,ATM Withdrawal,15941.12,0
TXN0004084,ACC000335,2025-09-27 01:53:37,POS,Flipkart,42562.84,1
TXN0004085,ACC000328,2025-08-11 15:35:37,MOBILE_APP,ATM Withdrawal,4885.94,0
TXN0004086,ACC000517,2025-09-24 11:14:37,POS,Swiggy,13875.31,0
TXN0004087,ACC000489,2025-10-19 15:19:37,ATM,Netflix,25388.08,0
TXN0004088,ACC000616,2025-08-11 17:16:37,ATM,ATM Withdrawal,48291.41,0
TXN0004089,ACC000533,2025-10-10 13:17:37,ATM,ATM Withdrawal,17285.67,0
TXN0004090,ACC000221,2025-09-06 18:24:37,MOBILE_APP,Netflix,7040.39,0
TXN0004091,ACC000735,2025-08-24 13:30:37,ONLINE,Flipkart,40833.8,1
TXN0004092,ACC000155,2025-10-11 23:28:37,MOBILE_APP,Amazon,13128.98,0
TXN0004093,ACC000344,2025-08-05 09:14:37,ATM,Netflix,6566.8,0
TXN0004094,ACC000051,2025-07-15 11:00:37,ONLINE,Netflix,6313.86,0
TXN0004095,ACC000426,2025-07-17 05:51:37,POS,ATM Withdrawal,24045.42,0
TXN0004096,ACC000512,2025-10-21 12:30:37,ATM,Swiggy,36297.14,1
TXN0004097,ACC000736,2025-09-27 09:01:37,ATM,Netflix,18476.55,0
TXN0004098,ACC000060,2025-07-28 18:08:37,ATM,Swiggy,7372.24,0
TXN0004099,ACC000636,2025-11-09 08:19:37,ONLINE,Swiggy,20599.95,0
TXN0004100,ACC000562,2025-08-10 17:15:37,MOBILE_APP,Flipkart,26751.62,0
TXN0004101,ACC000521,2025-08-28 21:16:37,ONLINE,Netflix,18236.96,0
TXN0004102,ACC000052,2025-11-02 11:13:37,MOBILE_APP,Amazon,29908.8,0
TXN0004103,ACC000371,2025-10-04 02:02:37,ATM,Swiggy,17323.71,0
TXN0004104,ACC000547,2025-08-25 03:24:37,MOBILE_APP,ATM Withdrawal,193.98,0
TXN0004105,ACC000519,2025-10-12 04:40:37,ATM,Swiggy,46297.18,0
TXN0004106,ACC000264,2025-10-14 13:49:37,ATM,Amazon,36187.58,0
TXN0004107,ACC000396,2025-08-07 16:29:37,ONLINE,Flipkart,40768.06,1
TXN0004108,ACC000759,2025-10-31 07:20:37,POS,Swiggy,9978.37,0
TXN0004109,ACC000039,2025-09-15 02:28:37,MOBILE_APP,Swiggy,13793.65,0
TXN0004110,ACC000167,2025-09-08 23:52:37,ATM,Netflix,42534.29,0
TXN0004111,ACC000537,2025-09-07 08:19:37,MOBILE_APP,Flipkart,25364.51,0
TXN0004112,ACC000647,2025-10-23 22:10:37,ONLINE,Flipkart,45798.51,0
TXN0004113,ACC000339,2025-07-07 17:54:37,MOBILE_APP,Amazon,46739.22,0
TXN0004114,ACC000506,2025-09-02 11:13:37,ONLINE,ATM Withdrawal,6124.7,0
TXN0004115,ACC000424,2025-10-26 17:57:37,ONLINE,Netflix,3605.21,0
TXN0004116,ACC000702,2025-10-24 16:00:37,MOBILE_APP,Netflix,16746.8,0
TXN0004117,ACC000248,2025-07-13 22:58:37,POS,ATM Withdrawal,29726.51,0
TXN0004118,ACC000206,2025-09-23 04:34:37,ATM,Swiggy,31504.32,0
TXN0004119,ACC000654,2025-08-19 02:55:37,ATM,Netflix,13657.34,0
TXN0004120,ACC000565,2025-07-02 12:43:37,ATM,Amazon,39976.5,0
TXN0004121,ACC000428,2025-09-05 09:28:37,ATM,Swiggy,14121.58,0
TXN0004122,ACC000556,2025-09-16 20:11:37,MOBILE_APP,Amazon,8034.29,0
TXN0004123,ACC000125,2025-09-23 14:05:37,POS,Swiggy,47954.84,0
TXN0004124,ACC000408,2025-10-09 13:23:37,ONLINE,Netflix,12413.33,0
TXN0004125,ACC000026,2025-10-25 12:52:37,ONLINE,Netflix,29873.12,0
TXN0004126,ACC000212,2025-11-01 14:46:37,ONLINE,ATM Withdrawal,28696.07,0
TXN0004127,ACC000674,2025-10-02 12:15:37,POS,Flipkart,48454.61,0
TXN0004128,ACC000594,2025-07-11 04:12:37,ONLINE,Amazon,14341.23,0
TXN0004129,ACC000264,2025-08-11 12:41:37,ATM,ATM Withdrawal,47014.0,0
TXN0004130,ACC000561,2025-11-14 03:06:37,POS,Netflix,10303.28,0
TXN0004131,ACC000397,2025-10-01 04:39:37,MOBILE_APP,Swiggy,38712.7,0
TXN0004132,ACC000763,2025-09-21 14:30:37,MOBILE_APP,ATM Withdrawal,31537.36,0
TXN0004133,ACC000437,2025-07-05 00:27:37,ONLINE,Amazon,41576.09,0
TXN0004134,ACC000672,2025-09-03 01:54:37,ATM,Flipkart,36675.93,0
TXN0004135,ACC000347,2025-11-14 23:25:37,POS,Netflix,7767.98,0
TXN0004136,ACC000742,2025-10-14 09:16:37,MOBILE_APP,Netflix,13408.3,0
TXN0004137,ACC000169,2025-08-22 02:28:37,MOBILE_APP,ATM Withdrawal,42269.72,0
TXN0004138,ACC000698,2025-10-31 17:06:37,ATM,Swiggy,4164.18,0
TXN0004139,ACC000587,2025-07-29 19:55:37,ONLINE,ATM Withdrawal,40457.15,0
TXN0004140,ACC000445,2025-10-24 01:13:37,POS,Flipkart,17651.88,0
TXN0004141,ACC000233,2025-09-20 05:58:37,POS,Swiggy,27851.34,0
TXN0004142,ACC000621,2025-07-08 11:15:37,POS,Swiggy,48676.55,0
TXN0004143,ACC000672,2025-11-12 02:52:37,ATM,Netflix,20844.73,0
TXN0004144,ACC000282,2025-07-23 07:47:37,ATM,Amazon,15517.72,0
TXN0004145,ACC000069,2025-09-09 00:24:37,POS,Flipkart,1337.48,0
TXN0004146,ACC000266,2025-11-04 22:00:37,MOBILE_APP,Amazon,14853.05,0
TXN0004147,ACC000538,2025-10-31 18:07:37,POS,Swiggy,27894.07,0
TXN0004148,ACC000538,2025-10-18 07:18:37,POS,Netflix,28188.16,0
TXN0004149,ACC000056,2025-09-06 23:59:37,ATM,Swiggy,31718.88,0
TXN0004150,ACC000489,2025-08-22 04:01:37,POS,Netflix,24442.52,0
TXN0004151,ACC000337,2025-07-09 19:22:37,POS,Amazon,22617.31,0
TXN0004152,ACC000546,2025-10-07 21:21:37,POS,Flipkart,7432.54,0
TXN0004153,ACC000199,2025-07-27 08:58:37,ATM,Netflix,4079.2,0
TXN0004154,ACC000616,2025-10-11 21:25:37,MOBILE_APP,ATM Withdrawal,31715.35,0
TXN0004155,ACC000610,2025-07-29 19:43:37,ATM,Swiggy,15830.83,0
TXN0004156,ACC000231,2025-08-26 14:16:37,MOBILE_APP,Flipkart,23301.41,0
TXN0004157,ACC000108,2025-10-28 23:49:37,POS,ATM Withdrawal,22689.88,0
TXN0004158,ACC000554,2025-09-07 01:15:37,ONLINE,Flipkart,43745.12,0
TXN0004159,ACC000483,2025-10-14 01:10:37,MOBILE_APP,ATM Withdrawal,47399.72,0
TXN0004160,ACC000256,2025-09-24 10:32:37,POS,ATM Withdrawal,39680.49,0
TXN0004161,ACC000707,2025-10-24 01:38:37,POS,Netflix,38253.32,0
TXN0004162,ACC000560,2025-08-19 13:13:37,MOBILE_APP,Amazon,6725.52,0
TXN0004163,ACC000787,2025-10-23 17:25:37,MOBILE_APP,Swiggy,12663.03,0
TXN0004164,ACC000785,2025-08-26 14:55:37,POS,Netflix,35197.67,1
TXN0004165,ACC000526,2025-09-07 18:05:37,MOBILE_APP,Flipkart,797.65,0
TXN0004166,ACC000206,2025-07-04 00:57:37,POS,Netflix,49343.29,0
TXN0004167,ACC000392,2025-10-01 14:56:37,ONLINE,Amazon,40358.07,0
TXN0004168,ACC000310,2025-08-29 11:03:37,POS,Amazon,47320.78,1
TXN0004169,ACC000419,2025-07-27 08:44:37,MOBILE_APP,Netflix,48334.26,0
TXN0004170,ACC000349,2025-10-22 03:35:37,ONLINE,Amazon,40920.06,0
TXN0004171,ACC000465,2025-09-19 07:01:37,ONLINE,Flipkart,22473.61,0
TXN0004172,ACC000610,2025-10-26 15:04:37,ATM,Netflix,43338.56,0
TXN0004173,ACC000298,2025-06-29 18:01:37,ATM,Flipkart,39223.4,1
TXN0004174,ACC000679,2025-11-12 11:20:37,POS,Swiggy,11758.8,0
TXN0004175,ACC000184,2025-10-28 22:43:37,ATM,Flipkart,26727.41,0
TXN0004176,ACC000636,2025-07-02 21:30:37,ONLINE,ATM Withdrawal,31759.34,0
TXN0004177,ACC000593,2025-08-07 10:26:37,MOBILE_APP,Netflix,12944.63,0
TXN0004178,ACC000226,2025-10-23 06:19:37,POS,ATM Withdrawal,11773.68,0
TXN0004179,ACC000397,2025-08-07 15:53:37,POS,ATM Withdrawal,25014.48,0
TXN0004180,ACC000293,2025-07-29 16:50:37,ATM,Flipkart,46556.21,1
TXN0004181,ACC000235,2025-08-25 21:55:37,POS,Swiggy,20571.86,0
TXN0004182,ACC000665,2025-10-28 12:50:37,ONLINE,Flipkart,4578.39,0
TXN0004183,ACC000633,2025-09-10 18:36:37,ONLINE,ATM Withdrawal,45363.25,0
TXN0004184,ACC000089,2025-07-22 22:34:37,ATM,Netflix,5648.6,0
TXN0004185,ACC000544,2025-06-30 21:02:37,POS,Flipkart,12529.27,0
TXN0004186,ACC000798,2025-07-15 04:12:37,MOBILE_APP,Swiggy,49578.85,0
TXN0004187,ACC000285,2025-07-15 01:37:37,MOBILE_APP,Flipkart,7859.15,0
TXN0004188,ACC000633,2025-07-22 06:01:37,ONLINE,Amazon,15759.67,0
TXN0004189,ACC000175,2025-09-11 04:53:37,ONLINE,Flipkart,38955.2,0
TXN0004190,ACC000610,2025-08-25 17:10:37,MOBILE_APP,ATM Withdrawal,49188.65,0
TXN0004191,ACC000636,2025-07-30 13:30:37,ONLINE,Swiggy,42714.51,0
TXN0004192,ACC000127,2025-10-21 20:56:37,ATM,ATM Withdrawal,48376.02,0
TXN0004193,ACC000234,2025-08-16 12:53:37,ATM,Netflix,28725.51,0
TXN0004194,ACC000723,2025-09-25 00:25:37,POS,ATM Withdrawal,18364.63,0
TXN0004195,ACC000647,2025-09-17 05:28:37,ONLINE,ATM Withdrawal,36065.61,0
TXN0004196,ACC000611,2025-07-21 23:59:37,MOBILE_APP,Amazon,27419.0,0
TXN0004197,ACC000449,2025-11-03 23:42:37,MOBILE_APP,Swiggy,36028.76,0
TXN0004198,ACC000281,2025-09-30 10:08:37,ATM,Flipkart,13982.21,0
TXN0004199,ACC000407,2025-11-13 05:34:37,ATM,Flipkart,46237.61,0
TXN0004200,ACC000710,2025-07-22 17:08:37,ONLINE,Swiggy,33935.0,0
TXN0004201,ACC000360,2025-11-11 09:43:37,ONLINE,Swiggy,12966.27,0
TXN0004202,ACC000195,2025-09-20 03:36:37,ATM,ATM Withdrawal,23435.56,0
TXN0004203,ACC000682,2025-08-19 16:27:37,POS,Swiggy,21102.35,0
TXN0004204,ACC000541,2025-10-28 03:24:37,ONLINE,Flipkart,32231.29,0
TXN0004205,ACC000702,2025-07-28 11:21:37,ATM,ATM Withdrawal,49437.09,0
TXN0004206,ACC000429,2025-10-23 09:27:37,ONLINE,Amazon,16450.44,0
TXN0004207,ACC000530,2025-11-02 03:00:37,POS,ATM Withdrawal,30490.93,0
TXN0004208,ACC000660,2025-11-06 20:03:37,MOBILE_APP,Amazon,49046.27,0
TXN0004209,ACC000333,2025-10-21 19:42:37,ATM,Flipkart,38337.4,0
TXN0004210,ACC000055,2025-09-03 04:08:37,ONLINE,Amazon,22744.71,0
TXN0004211,ACC000661,2025-10-19 22:39:37,ONLINE,ATM Withdrawal,9108.65,0
TXN0004212,ACC000657,2025-07-27 08:24:37,ONLINE,ATM Withdrawal,19112.17,0
TXN0004213,ACC000647,2025-11-07 00:09:37,POS,Swiggy,28189.59,0
TXN0004214,ACC000041,2025-10-24 09:36:37,ONLINE,Flipkart,47287.65,1
TXN0004215,ACC000461,2025-07-27 00:01:37,ONLINE,Swiggy,29896.15,0
TXN0004216,ACC000108,2025-10-24 07:20:37,MOBILE_APP,Amazon,47875.6,1
TXN0004217,ACC000798,2025-07-03 07:23:37,MOBILE_APP,Swiggy,13020.73,0
TXN0004218,ACC000388,2025-07-05 11:47:37,ATM,ATM Withdrawal,23560.89,0
TXN0004219,ACC000523,2025-09-05 19:57:37,ONLINE,Netflix,528.8,0
TXN0004220,ACC000615,2025-07-28 04:31:37,ONLINE,Amazon,7282.56,0
TXN0004221,ACC000035,2025-09-15 18:43:37,ONLINE,Amazon,10044.52,0
TXN0004222,ACC000663,2025-07-21 22:35:37,MOBILE_APP,ATM Withdrawal,16287.79,0
TXN0004223,ACC000693,2025-07-11 15:30:37,ONLINE,Flipkart,36338.27,0
TXN0004224,ACC000302,2025-08-25 13:05:37,MOBILE_APP,ATM Withdrawal,44437.61,0
TXN0004225,ACC000423,2025-09-04 15:58:37,POS,Flipkart,5426.24,0
TXN0004226,ACC000121,2025-07-24 18:56:37,POS,Netflix,24843.59,0
TXN0004227,ACC000404,2025-10-06 13:32:37,ONLINE,Swiggy,22798.57,0
TXN0004228,ACC000052,2025-09-05 23:25:37,ATM,Flipkart,941.09,0
TXN0004229,ACC000345,2025-09-04 02:16:37,ONLINE,ATM Withdrawal,795.05,0
TXN0004230,ACC000064,2025-09-28 08:24:37,ATM,Netflix,18029.5,0
TXN0004231,ACC000533,2025-07-11 18:18:37,ATM,Swiggy,16980.48,0
TXN0004232,ACC000764,2025-11-07 04:28:37,ONLINE,Netflix,13036.73,0
TXN0004233,ACC000398,2025-09-29 09:11:37,MOBILE_APP,Flipkart,33438.04,1
TXN0004234,ACC000218,2025-08-12 11:52:37,ONLINE,ATM Withdrawal,1431.09,0
TXN0004235,ACC000619,2025-10-02 08:58:37,MOBILE_APP,ATM Withdrawal,37708.54,1
TXN0004236,ACC000428,2025-08-16 21:25:37,ATM,Flipkart,21382.44,0
TXN0004237,ACC000784,2025-08-18 14:13:37,ATM,Flipkart,45159.3,0
TXN0004238,ACC000704,2025-11-06 03:26:37,POS,ATM Withdrawal,43687.92,0
TXN0004239,ACC000432,2025-10-14 08:50:37,MOBILE_APP,Flipkart,49977.09,0
TXN0004240,ACC000183,2025-10-23 12:13:37,ATM,Amazon,22969.8,0
TXN0004241,ACC000781,2025-07-04 23:22:37,MOBILE_APP,Swiggy,3683.33,0
TXN0004242,ACC000596,2025-08-22 09:23:37,MOBILE_APP,Amazon,46223.38,0
TXN0004243,ACC000280,2025-08-23 11:02:37,MOBILE_APP,ATM Withdrawal,9968.53,0
TXN0004244,ACC000017,2025-08-16 23:03:37,POS,Netflix,30759.48,0
TXN0004245,ACC000226,2025-07-06 12:20:37,ATM,Amazon,44273.44,1
TXN0004246,ACC000537,2025-10-17 19:39:37,ATM,Swiggy,45941.8,0
TXN0004247,ACC000428,2025-09-12 06:51:37,POS,Flipkart,5419.92,0
TXN0004248,ACC000424,2025-07-24 18:25:37,MOBILE_APP,Flipkart,46702.45,0
TXN0004249,ACC000595,2025-10-17 13:13:37,ONLINE,Swiggy,37873.73,1
TXN0004250,ACC000398,2025-10-23 00:03:37,ATM,Netflix,26114.12,0
TXN0004251,ACC000495,2025-08-15 12:39:37,POS,ATM Withdrawal,15383.39,0
TXN0004252,ACC000247,2025-11-04 18:51:37,POS,Flipkart,25403.92,0
TXN0004253,ACC000262,2025-07-01 21:06:37,ATM,Swiggy,35260.07,0
TXN0004254,ACC000335,2025-11-09 05:36:37,POS,Swiggy,7954.68,0
TXN0004255,ACC000435,2025-07-27 09:42:37,ATM,Swiggy,15977.27,0
TXN0004256,ACC000632,2025-10-18 13:02:37,MOBILE_APP,Flipkart,18834.85,0
TXN0004257,ACC000390,2025-07-29 11:13:37,ONLINE,Flipkart,13394.89,0
TXN0004258,ACC000366,2025-08-29 08:31:37,ONLINE,Netflix,45624.79,0
TXN0004259,ACC000384,2025-08-24 05:32:37,ONLINE,Swiggy,31623.0,0
TXN0004260,ACC000328,2025-08-08 03:43:37,ONLINE,Swiggy,33304.33,1
TXN0004261,ACC000499,2025-08-09 05:06:37,ATM,Flipkart,10881.17,0
TXN0004262,ACC000028,2025-10-09 20:33:37,ATM,Amazon,11411.75,0
TXN0004263,ACC000055,2025-08-24 22:10:37,POS,Amazon,9571.57,0
TXN0004264,ACC000134,2025-09-03 05:08:37,ATM,Amazon,28714.33,0
TXN0004265,ACC000600,2025-08-28 15:39:37,MOBILE_APP,ATM Withdrawal,34381.99,0
TXN0004266,ACC000157,2025-08-28 12:40:37,ATM,Amazon,27756.18,0
TXN0004267,ACC000081,2025-08-29 02:04:37,MOBILE_APP,Netflix,34648.25,0
TXN0004268,ACC000541,2025-07-04 07:02:37,MOBILE_APP,Amazon,35111.84,1
TXN0004269,ACC000323,2025-09-24 11:04:37,ATM,Netflix,40889.69,0
TXN0004270,ACC000671,2025-10-27 19:12:37,ONLINE,Swiggy,41315.55,0
TXN0004271,ACC000558,2025-10-24 07:21:37,ATM,ATM Withdrawal,28142.26,0
TXN0004272,ACC000725,2025-11-03 15:45:37,ONLINE,ATM Withdrawal,13715.06,0
TXN0004273,ACC000112,2025-10-01 03:31:37,MOBILE_APP,Amazon,18986.35,0
TXN0004274,ACC000781,2025-08-30 12:30:37,POS,ATM Withdrawal,25810.4,0
TXN0004275,ACC000342,2025-07-29 08:51:37,MOBILE_APP,ATM Withdrawal,33112.11,0
TXN0004276,ACC000020,2025-10-25 00:12:37,POS,Swiggy,2111.14,0
TXN0004277,ACC000603,2025-10-05 19:51:37,ONLINE,Netflix,44987.5,0
TXN0004278,ACC000056,2025-08-19 19:56:37,ATM,Netflix,7099.56,0
TXN0004279,ACC000487,2025-08-25 18:59:37,POS,ATM Withdrawal,29822.92,0
TXN0004280,ACC000721,2025-11-04 03:00:37,POS,Flipkart,9209.81,0
TXN0004281,ACC000515,2025-10-16 00:57:37,POS,ATM Withdrawal,46222.37,0
TXN0004282,ACC000225,2025-10-15 07:05:37,MOBILE_APP,Flipkart,5222.74,0
TXN0004283,ACC000664,2025-09-13 12:19:37,ONLINE,Flipkart,11999.98,0
TXN0004284,ACC000220,2025-09-12 04:25:37,MOBILE_APP,ATM Withdrawal,23872.69,0
TXN0004285,ACC000602,2025-10-27 15:16:37,ATM,Swiggy,41994.34,0
TXN0004286,ACC000590,2025-08-10 22:02:37,POS,Amazon,25509.55,0
TXN0004287,ACC000465,2025-10-09 09:01:37,ATM,Flipkart,33020.74,0
TXN0004288,ACC000325,2025-10-14 07:06:37,MOBILE_APP,Flipkart,19452.77,0
TXN0004289,ACC000381,2025-11-08 04:27:37,ONLINE,Amazon,39776.67,0
TXN0004290,ACC000082,2025-11-09 20:52:37,ATM,Netflix,35936.29,0
TXN0004291,ACC000311,2025-08-12 06:11:37,MOBILE_APP,Amazon,19877.16,0
TXN0004292,ACC000018,2025-11-01 23:09:37,POS,Netflix,4237.8,0
TXN0004293,ACC000521,2025-11-02 00:08:37,ATM,Swiggy,30156.96,0
TXN0004294,ACC000316,2025-07-17 08:46:37,ONLINE,Swiggy,34204.28,1
TXN0004295,ACC000796,2025-07-28 07:01:37,POS,ATM Withdrawal,28153.94,0
TXN0004296,ACC000191,2025-11-04 08:18:37,ATM,Flipkart,45815.16,0
TXN0004297,ACC000449,2025-11-10 08:41:37,MOBILE_APP,Amazon,19033.45,0
TXN0004298,ACC000001,2025-10-07 02:14:37,ONLINE,Flipkart,41043.4,0
TXN0004299,ACC000082,2025-08-16 05:19:37,POS,Amazon,34856.35,0
TXN0004300,ACC000215,2025-10-15 11:43:37,ATM,Netflix,37528.0,0
TXN0004301,ACC000505,2025-09-04 04:05:37,ONLINE,Netflix,14604.47,0
TXN0004302,ACC000004,2025-09-09 12:38:37,ATM,ATM Withdrawal,23281.72,0
TXN0004303,ACC000547,2025-08-29 06:53:37,ONLINE,Amazon,41492.17,0
TXN0004304,ACC000162,2025-10-12 01:28:37,ONLINE,ATM Withdrawal,36031.27,1
TXN0004305,ACC000236,2025-09-13 21:17:37,POS,Flipkart,18280.78,0
TXN0004306,ACC000452,2025-10-16 03:42:37,ATM,ATM Withdrawal,33630.61,1
TXN0004307,ACC000001,2025-07-17 00:15:37,POS,Swiggy,27626.2,0
TXN0004308,ACC000102,2025-10-06 22:16:37,ATM,Amazon,1891.59,0
TXN0004309,ACC000085,2025-08-10 10:07:37,ATM,Amazon,23489.17,0
TXN0004310,ACC000700,2025-09-17 14:13:37,ONLINE,ATM Withdrawal,34133.42,1
TXN0004311,ACC000227,2025-08-12 04:06:37,MOBILE_APP,Netflix,21936.22,0
TXN0004312,ACC000678,2025-10-09 06:12:37,POS,Flipkart,43020.64,1
TXN0004313,ACC000383,2025-09-12 21:13:37,ONLINE,Netflix,29224.81,0
TXN0004314,ACC000666,2025-10-05 13:10:37,ONLINE,Amazon,24341.11,0
TXN0004315,ACC000428,2025-10-09 16:15:37,MOBILE_APP,Amazon,42028.78,1
TXN0004316,ACC000566,2025-07-10 02:50:37,ATM,Swiggy,10857.76,0
TXN0004317,ACC000467,2025-07-14 03:10:37,POS,Netflix,23940.49,0
TXN0004318,ACC000769,2025-10-12 06:59:37,ATM,ATM Withdrawal,48147.56,0
TXN0004319,ACC000683,2025-08-14 08:04:37,MOBILE_APP,Amazon,4564.48,0
TXN0004320,ACC000036,2025-07-25 19:59:37,ATM,Flipkart,32472.75,0
TXN0004321,ACC000479,2025-11-12 21:08:37,ATM,Amazon,49328.11,1
TXN0004322,ACC000324,2025-10-28 01:17:37,MOBILE_APP,Netflix,3650.11,0
TXN0004323,ACC000531,2025-07-23 23:58:37,POS,Flipkart,40040.74,0
TXN0004324,ACC000192,2025-11-12 14:56:37,ATM,ATM Withdrawal,10909.05,0
TXN0004325,ACC000738,2025-10-18 22:50:37,ATM,Amazon,39780.4,0
TXN0004326,ACC000047,2025-09-03 06:34:37,MOBILE_APP,Amazon,2445.14,0
TXN0004327,ACC000312,2025-08-31 04:22:37,POS,Swiggy,23888.66,0
TXN0004328,ACC000511,2025-08-05 13:34:37,MOBILE_APP,Netflix,30710.15,0
TXN0004329,ACC000606,2025-11-08 03:04:37,ATM,Amazon,32360.22,0
TXN0004330,ACC000509,2025-08-09 03:19:37,ATM,Netflix,18979.34,0
TXN0004331,ACC000736,2025-10-20 20:15:37,ATM,Amazon,2889.09,0
TXN0004332,ACC000590,2025-09-13 03:25:37,POS,Flipkart,12536.4,0
TXN0004333,ACC000670,2025-07-21 17:52:37,ONLINE,Swiggy,45812.25,0
TXN0004334,ACC000587,2025-07-10 06:41:37,ONLINE,Swiggy,27640.75,0
TXN0004335,ACC000663,2025-10-25 02:02:37,MOBILE_APP,ATM Withdrawal,37915.44,0
TXN0004336,ACC000427,2025-07-24 18:04:37,POS,Amazon,32864.18,0
TXN0004337,ACC000445,2025-07-24 08:59:37,POS,Flipkart,5475.98,0
TXN0004338,ACC000116,2025-10-15 10:01:37,POS,Netflix,28594.6,0
TXN0004339,ACC000711,2025-09-02 09:29:37,MOBILE_APP,Flipkart,40459.4,0
TXN0004340,ACC000747,2025-08-04 14:29:37,ONLINE,ATM Withdrawal,37883.19,0
TXN0004341,ACC000519,2025-10-10 02:51:37,ATM,Netflix,10613.21,0
TXN0004342,ACC000737,2025-07-17 13:11:37,POS,Flipkart,15106.96,0
TXN0004343,ACC000111,2025-07-29 20:56:37,MOBILE_APP,Netflix,30274.23,0
TXN0004344,ACC000604,2025-08-18 17:49:37,MOBILE_APP,Flipkart,37609.97,1
TXN0004345,ACC000355,2025-11-14 01:19:37,MOBILE_APP,ATM Withdrawal,906.83,0
